City,Latitude,Longitude,order
punjabi farm,24.612658,67.768935,8696
kadimi,35.6053225,50.8080655,8697
birat kaftayn,36.0833333,36.65,8698
almadenejos,38.738514,-4.710728,8699
titile,-15.5,-69.35,8700
thenhoven,51.033333,6.85,8701
klaver,-31.775927000000003,18.624969,8702
le point du jour,49.046546,1.0531646,8703
jomjomeh,32.830936,67.794785,8704
traumried,48.166667,10.666667,8705
puerto cristianos,28.050106,-16.720082,8706
nguessambakro,6.513818,-5.201756,8707
gornji babici,44.3745835,16.929861000000002,8708
verkhnetergminskiy pogost,60.509722,42.183056,8709
met. livre j. auze,-24.1711111,35.1205556,8710
bosquito,12.45,-85.75,8711
skarvangen,63.766667000000005,14.316667,8712
itingos,-4.7833333,145.56666669999998,8713
bimi koubo,12.833333300000001,18.3666667,8714
docor,19.727777766666666,-72.82222223333333,8715
hsiachiatungchiao,25.1166667,121.45,8716
yasic,20.545833,-89.233333,8717
kyzyly,40.063888899999995,69.2175,8718
bimianwala,32.046203000000006,73.543802,8719
caneyville,37.4241667,-86.4883333,8720
nguessan segui,5.578954,-4.495575,8721
zhuanduo,38.972778000000005,117.04361100000001,8722
songlintun,44.102897,128.723356,8723
erzong buzi,32.256797,121.102984,8724
varanpaa,60.7,21.383333,8725
tomance,42.501944,21.5725,8726
ban thai wat,13.921125,100.2936665,8727
yamata,39.875,110.75833349999999,8728
prindaal,50.8,4.066667,8729
al haymarat,15.95,48.7666667,8730
yasikaya,39.643615000000004,43.388898,8731
kitelya,61.683333,31.333333000000003,8732
pandgatheide,51.05,4.233333,8733
rzechcino,54.531152,17.457726,8734
phum o poet,12.8719444,102.5955556,8735
kampong bagan nyior,5.324888,100.417234,8736
varapuni,56.737221,34.703786,8737
ganair,24.75,88.4333333,8738
paykhasar,33.896411,63.203355,8739
stotert,51.133333,5.183333,8740
thornleigh,2.841944599999998,37.21597205,8741
martin berraondo,-35.316998999999996,-59.952026000000004,8742
chuishang,24.6833333,121.21666670000002,8743
kyzylzhide,43.75,78.25,8744
cinder creek,34.968888899999996,-81.8458333,8745
vararov,51.338611,35.961389000000004,8746
vararu,36.016667,52.016667,8747
apazlar,41.716666700000005,25.2666667,8748
haus konigskamp,50.916667,6.366667,8749
momprole,37.153626,-8.067736,8750
ourti sghir,30.896835999999997,-7.380278,8751
toreva,35.8041667,-110.4963889,8752
lorenzkirch,51.35,13.25,8753
nakomestenga,12.3647222,-1.3908333000000002,8754
rajeke,32.475134999999995,73.855099,8755
blecher,51.05,7.116667,8756
larox miracle land,39.6291667,-77.0930556,8757
el penvonin,-16.4166667,-71.1166667,8758
naroroc,11.265017,122.113307,8759
ban phak khaya noi,14.916667000000002,104.533333,8760
berrys settlement,22.95,-74.8833333,8761
yesaqi,36.829492,54.24191,8762
sariirle,-1.3,41.4166667,8763
pole-pole,-4.51666685,27.16666685,8764
babakanlegoknyenang,-6.427222,106.59388899999999,8765
ta fa,20.431944,100.883889,8766
nambadadigiliya,8.416666699999999,80.2166667,8767
blechownia,50.35654,18.279507000000002,8768
schipot,43.731944399999996,22.7952778,8769
skripachi,55.790833,89.38194399999999,8770
hantap 1,-6.916111,107.64694399999999,8771
zancona,25.725,-34.6166665,8772
virson,46.141942,-0.9015,8773
stokov,49.847660999999995,12.624995,8774
manjiaping,29.240046999999997,111.144278,8775
al hayr,20.95541665,52.03888885,8776
mecji do,43.501389,22.053055999999998,8777
suena el agua,-4.6969444000000005,-80.42361109999999,8778
la chaboterie,48.314498,1.038781,8779
cassepa,-14.886944400000003,30.826944399999995,8780
sitio remadejo,-23.745677,-47.041790999999996,8781
weizigou,38.13161616666667,117.40137133333332,8782
skrzypaczowice,50.571426,21.544384,8783
quichacucho,-14.008333300000002,-71.43166670000001,8784
dekelia,34.9833333,33.725,8785
yanziping,30.990415333333335,109.519139,8786
ghulam muhammad banglani,25.316617,69.50303199999999,8787
leprozoriy,42.66611103333333,57.40722199999999,8788
mahala-gega,42.428611,21.236389000000003,8789
khushab bala,35.0245,48.3454,8790
domfase,5.75,-0.3833333,8791
quichca,-12.8719444,-75.9052778,8792
chal eshkuh,33.1678,49.0517,8793
skata,61.1,22.1166665,8794
ilinskiye dvoriki,54.120585999999996,37.68714,8795
mlyan shelmin,33.033351,65.05151,8796
belan-sur-ource,47.944638,4.653617,8797
weiziyu nongchang,40.454521,122.734361,8798
ban thai yan,14.600167,100.44641700000001,8799
verkhneye askarovo,52.066666999999995,56.63333299999999,8800
jaidi,30.04348,70.307325,8801
gujam,11.8565,10.9936,8802
kiteng,3.7249999999999996,33.025000000000006,8803
ryazanskiye sady,54.2606,39.9653,8804
quichina bamba,-8.747472,15.652932999999999,8805
brastad,59.05416675,8.208333249999999,8806
bolshaya zveryayevka,52.160824,41.431053999999996,8807
asvenai,55.9166667,22.216666699999998,8808
pena ranchadera,19.65,-71.35,8809
houay ne,19.4,103.4,8810
pleasant gap,37.4327778,-84.2236111,8811
koeroengannjawa,-5.383314,105.199886,8812
schirnes,48.85,15.25,8813
houay nga na song,21.15,102.716667,8814
kongerslev,56.886866000000005,10.113142,8815
torralbilla,41.210088,-1.3379969999999999,8816
asomalos,34.6375,32.9583333,8817
munggangwaru,-7.5092,108.6163,8818
pretrkovac,43.761389,21.533056,8819
hagwothingham,53.2,0.016666999999999998,8820
kruschuna,43.25,25.033333300000002,8821
ayukawa,38.833333333333336,139.188889,8822
ban bang saman,13.476806,101.061861,8823
khabakki,32.613701,72.27580999999999,8824
tangga nabolak,2.9863,98.818,8825
machuangchuan,40.166667,115.9,8826
neshahgi,35.093971,70.848099,8827
gessa,42.706308,0.889086,8828
tall abu najur,36.7997222,41.1875,8829
kukengpeng,28.252219,116.57607800000001,8830
valavsk,51.6666667,28.766666700000002,8831
therezopolis,-25.0786985,-45.950673,8832
wathiwathi,-18.25,-178.7833333,8833
oebuk,36.007,127.8302,8834
azay-le-ferron,46.850968,1.070837,8835
xiazhuangwu,29.542337000000003,116.39058499999999,8836
alt parisau,49.4715,12.838766,8837
telyashovo,56.066667,34.033333,8838
graph laun,18.983333,105.53333300000001,8839
bimmanga,17.489,120.4559,8840
graphite,39.705833350000006,-77.90763885,8841
zhuangrenqiao,30.437378999999996,120.66343,8842
kragilan dua,-7.434444,110.358333,8843
wyzgi,53.53824300000001,23.596985,8844
ahsaan,31.636728,-7.5864199999999995,8845
jitkovichi,52.2286111,27.863611100000004,8846
kisbodak,47.896224,17.419225,8847
allmannsweiler,47.666667,9.5,8848
barutung,-4.9368,120.1082,8849
andreevca,47.6509725,29.0243055,8850
machucara,-5.98,-79.55888890000001,8851
platon sanches,21.283333,-98.366667,8852
ban taklak,16.833333,106.55,8853
goth haji dalel khan,26.660269,68.037497,8854
bleckstad,58.466667,16.283333,8855
chentsovo,56.029987874999996,37.911268125,8856
quingia,-7.472841000000001,15.081570999999999,8857
paruh,-0.65,101.133333,8858
ostojicevo,45.37472205,19.6984724,8859
vongchuk,19.478516,110.438704,8860
braswells crossroads,36.0847222,-77.3822222,8861
hacienda montevideo,1.2713889999999997,-76.73374985,8862
el polvo,8.129166575000001,-90.545833325,8863
nea fokaia,39.06666665,23.53333335,8864
modange,61.333332999999996,16.266667,8865
fjeldhaug,60.61666700000001,11.083333,8866
pringtutul,-7.6811110000000005,109.707222,8867
tanahgoyang,-3.226499,128.067449,8868
miholecka selnica,46.070555600000006,16.425277800000003,8869
soylu,38.767688666666665,38.519107999999996,8870
kusmierki,50.8063,19.408471,8871
verkhnyaya gorbulina,51.7285,35.8256,8872
kharnayak,33.7768425,64.775923,8873
cabo inhapupo,-23.9616667,35.0186111,8874
laguna de contreras,41.495129999999996,-4.028738,8875
rzewin pienki,52.745656000000004,20.298345,8876
chindel,44.92,82.000556,8877
pir nabi bakhsh shah,24.608611,67.674722,8878
rybalnyy,51.783333,80.43333299999999,8879
burrah,29.516666999999998,70.45,8880
dubektas,40.316474,26.816603999999998,8881
wooden shoe village,43.978888899999994,-84.35611109999999,8882
bang khem tai,8.233333,100.2,8883
ferrosa,27.783333000000002,-108.183333,8884
djenane,36.11666665,5.0166667,8885
songnimdong,37.896023625000005,126.8283348,8886
djenane ed dib,36.8333333,7.2666667,8887
koeta,-0.44188897500000035,54.709461025,8888
phum phtas khpos,12.0333333,105.21666670000002,8889
Ðong nai,19.9,105.55,8890
el desengano,16.37787032,-85.31405563999996,8891
gross mill estates,39.6269444,-76.8338889,8892
white church,39.59708335,-84.08597219999999,8893
haengungdong,37.55,127.03333300000001,8894
peoples garden,1.3694444,103.90472220000001,8895
karanlug,40.3795833,44.8486111,8896
ban thak-liangmuang,15.083332999999998,107.11666699999999,8897
vis mahala,42.2575,21.201110999999997,8898
neaufles-saint-martin,49.276503000000005,1.727941,8899
lelo,5.804342583333333,56.13245556666667,8900
iliovounion,39.1766667,20.8138889,8901
esenbel,39.033365,42.931684999999995,8902
meiswinkel,50.933333000000005,7.933333,8903
kolveren,51.0,5.35,8904
gantuling,39.578333,113.84813999999999,8905
nakounakro,7.383333,-4.433333,8906
doliani,39.96027776666667,21.133055566666666,8907
tangmo,29.538053,104.2665915,8908
oster pervy,54.033333,32.8,8909
safdar kali,33.899931,70.025754,8910
bena-munganda,-6.53333315,23.91666685,8911
hafrat ben taibi,34.013209,-5.409889,8912
balatok,17.357222,121.090556,8913
denderdreve,51.2,3.7833330000000003,8914
allmans,13.266666699999998,-59.6333333,8915
bosten,46.3691455,25.537689,8916
shaykhali,38.966666700000005,65.7833333,8917
kadipaten dua,-6.9292,109.6025,8918
lahaba,14.316666699999999,2.3666667,8919
kithana,28.1051,75.6488,8920
jawara mena,34.141148,71.315862,8921
i-haw,22.5,97.2,8922
Ðong th,21.206098,105.31786000000001,8923
junghatsung,29.0,85.25,8924
nuhlar,40.7,31.666666999999997,8925
rzhavets tretiy,54.146634,36.179894,8926
emahasoa,-24.9166667,46.9833333,8927
timur sawah,-7.9137,113.8039,8928
lukinda,-7.18333315,18.38333315,8929
lihana,-13.166666699999999,33.75,8930
hacienda los galemes,26.866667,-99.866667,8931
chopchong,34.611389,126.908056,8932
helden,51.2199435,6.9763135,8933
hwanhyonni,39.8166667,125.53333329999998,8934
nowograd wolynsk,50.594120000000004,27.616503,8935
gomene,12.781266266666668,5.159040533333333,8936
hacienda mundo nuevo,0.7166667,-78.2,8937
el desparrame,13.3,-88.41666670000001,8938
rancamalaka,-6.316111,107.2075,8939
barakoto,12.666666699999999,-11.05,8940
setojo,-7.128889,110.37638899999999,8941
nequisso,-22.6166667,33.9333333,8942
dirahdar,40.614287,37.673884,8943
jordan mill,34.40694439999999,-80.5077778,8944
dirahini,37.494721999999996,42.993333,8945
la vega de isidro,11.0477778,-69.9288889,8946
bou guetaia,35.599444399999996,0.7538889,8947
num mende,7.4055,8.537,8948
tanahruntuh,0.9358665,110.7829,8949
holmoy,61.933333,6.433333,8950
jonata park,34.6511111,-120.18333329999999,8951
batuwahong,3.378248,125.586976,8952
lalieh,24.183332999999998,108.316667,8953
shabrikha,58.4521,46.5502,8954
almadraba,36.629294,-6.384827,8955
jawarpura,28.3108,75.501,8956
aung,5.7369889,111.57507776666667,8957
ata-yab,36.6666667,61.15,8958
idenssene,31.979390000000002,-4.801886,8959
hwantsaopa,25.05,104.983333,8960
ladang gongshe,29.601999999999997,88.00200000000001,8961
folou,19.068053133333333,38.42924733333333,8962
azaz,28.107664999999997,26.430402,8963
haush el-umara,33.836111100000004,35.9,8964
bolshe ulanovskoi,49.6,43.283333,8965
yaydere,38.494444,40.348333000000004,8966
palayj,34.857251,65.20639200000001,8967
laguna de ventura,28.15,-104.15,8968
khaylastuy,49.866667,118.4,8969
dandog,7.119696,126.44938300000001,8970
rzhyshchiv,49.968864,31.046282,8971
asvestis,39.0166667,22.1333333,8972
el desterrado,1.8980270000000001,-77.261391,8973
shurut,39.146184000000005,45.799917,8974
butkiai,55.65,23.0,8975
sokchonchon,38.4447222,125.41805559999999,8976
welanpele,7.366666700000001,81.0666667,8977
almadrones,40.900964,-2.7740549999999997,8978
murdabi-ye bala,30.116667,51.533333,8979
lyubymomaryivka,46.59705,33.748979999999996,8980
nkogomesseng,1.9333333,11.866666699999998,8981
fatehkhankheyl,35.088352,69.262609,8982
sitio rossa cassu,-25.5084,-49.8968,8983
zhuantaili,32.949093,113.21568500000001,8984
aquixtitla,20.8,-98.016667,8985
godrahwala,30.627423999999998,71.693752,8986
jain,36.02724765,38.16091435,8987
ngulukila,-13.366666699999998,33.1333333,8988
ban bang saphan noi,11.083333,99.45,8989
aquixtla,19.8,-97.93333299999999,8990
ban thakho,15.6916665,105.30000000000001,8991
manguembe,-2.7833333,12.6161111,8992
bouigueul bamba,14.1,-12.933333300000001,8993
aznaraleh,33.105708,50.116484,8994
miller academy,33.671944399999994,-85.1194444,8995
manfuha,24.595833,46.727778,8996
pir shah abdul karam,24.690781,68.059338,8997
baruun-huree,47.05,102.95,8998
phon ngam,16.55775966666667,103.33705833333333,8999
le puits d'havenat,47.542481,2.772378,9000
al fikriyah,27.9347222,30.8197222,9001
zalezianka,50.992851,20.746478,9002
cangah,33.342201,68.553986,9003
cindurumyan,38.292272,40.236795,9004
buznea,47.183333000000005,27.016666999999998,9005
rzyska,51.325317,21.3596425,9006
barakowo,42.0666667,23.0666667,9007
el zorro plateado,31.283333000000002,-106.483333,9008
keblany,48.815264,14.595089000000002,9009
sienica lukasze,52.804704,22.436774,9010
rajnasur,23.7666667,90.2166667,9011
chaowan,27.6678025,110.986592,9012
emam hasan-e sofla,34.364996999999995,45.722572,9013
russkiy kolodez,47.190068,38.671323,9014
burakan,18.209316725,104.091280525,9015
balatonbozsok,46.951746,18.226973,9016
grift,52.608333,7.6333335,9017
kalson,36.1159,128.2306,9018
regulo nhapele,-21.5208333,34.915555600000005,9019
balatoncsicso,46.927205,17.668788,9020
sinathingi,-29.680204999999997,30.281568,9021
ga crico,12.414166699999999,-15.118055599999998,9022
bolshe-brodovoy,44.97148,39.875494,9023
alinawan,13.9105,124.3282,9024
mesrocks,18.6166667,-74.2666667,9025
i-se,22.85,99.35,9026
baqulpayeh-ye bala,35.058038,69.913352,9027
zhuba erzu,32.806908,120.629069,9028
phum prei kaluong,11.366666699999998,104.6833333,9029
ban thakkapang,15.116667000000001,107.1,9030
skura,41.85,41.95,9031
sitio vicente stabach,-25.861493,-49.926124,9032
goth lun khan,25.854076,69.300228,9033
oberfischach,49.056944,9.833333,9034
doyran,39.222454883333334,36.763006616666665,9035
tengyurgestyakh,64.8,121.766667,9036
quan tre,10.85,106.61666699999999,9037
garraveh-ye yek,34.437712,45.630309000000004,9038
macja stena,42.924721999999996,21.325278,9039
houcangtun,39.47002,121.99774,9040
nomonmal,36.941500000000005,127.05064999999999,9041
larure,6.323157,-73.368527,9042
holesice,49.764677500000005,14.484425499999999,9043
vor dem walde,52.25,8.4,9044
ban takit noi,15.45,106.2,9045
ban takong,14.366667000000001,102.766667,9046
ghutti,31.266538,37.527451,9047
ampasika,-17.383333333333336,47.93888886666667,9048
esensehitler,35.216666700000005,33.529166700000005,9049
alt phaleron,37.9333333,23.7,9050
batuyingzi,41.469722,120.756111,9051
bolshe-elistinskiye,46.616667,43.666667,9052
al hijun,21.444722,39.815833000000005,9053
skrzynice,51.877238999999996,19.153123,9054
casa do letrado,39.0,-9.05,9055
tombak dua,3.4013,99.0724,9056
liepiana,39.415,21.0922222,9057
lalipura,29.916666999999997,72.033333,9058
dussaud,-34.783333,-61.766667000000005,9059
burrenji,40.6958333,20.2688889,9060
bozen,46.22207025,15.977590999999999,9061
watsons,17.05,-61.6833333,9062
kawm at tarfayah,31.2372222,30.133333299999997,9063
casa do ninho,38.916667,-9.233333,9064
barras do maratahoan,-4.25,-42.3,9065
matene,-0.17642278000000006,32.588971779999994,9066
ampasikibo,-22.533333300000002,43.6333333,9067
muazzampur nanayan,29.583333000000003,78.233333,9068
ban rang krot,13.958444,100.089667,9069
caleijao,16.6,-24.3166667,9070
el dinle,5.4166667,45.4166667,9071
sitio antonio de s. mendes,-25.937514,-49.936353000000004,9072
osterede,63.033333,16.566667000000002,9073
watakatau,-4.633333299999999,143.1,9074
nagvarevi,41.7666667,42.283333299999995,9075
azokho,14.621110999999999,38.061389,9076
wadiado,9.65,0.5333333,9077
aquzi,36.955915000000005,49.870219,9078
jawfan,16.4833333,43.966666700000005,9079
lerche,51.616667,7.716667,9080
saint faiths,18.133333300000004,-77.10833335,9081
zar asparuch,42.45,25.85,9082
kebogoran,-7.512222,108.876944,9083
colonia aribabi,30.066667,-109.08333300000001,9084
mneri i eperm,41.4816667,19.9138889,9085
chaoyang zhen,37.674018,119.46297700000001,9086
gross poidl,49.777384000000005,16.890006,9087
ganbaicun,33.361921,107.49178,9088
liellankas,57.0166667,21.7333333,9089
heiyashan,33.593586,105.147098,9090
myslin kocewo,52.94322,19.919235,9091
godul-e khalo,33.647079,68.09344499999999,9092
timovo,58.085702999999995,40.424341,9093
ban bang song,14.933333,100.483333,9094
hasting estates mobile home park,38.6313889,-75.58555559999999,9095
watamkawng,27.616666700000003,97.7166667,9096
zieblice,50.300101,20.554295,9097
mushiba mwandi,-14.5,23.716666699999998,9098
al qattar,34.336284,8.949641999999999,9099
poletkowzi,43.86,22.5191667,9100
mekaling,-30.2833333,27.516666700000002,9101
kaditieri,10.566666699999999,0.3833333,9102
dusslingen,48.45,9.05,9103
trebas,43.943045,2.4838299999999998,9104
yammama,12.308355500000001,5.980271500000001,9105
yaylaq-e jangalak,34.866389,68.549722,9106
niakobede,12.7,-14.083333300000001,9107
myslivny,50.414913,12.867928,9108
ammoudari,35.283333299999995,24.1833333,9109
ganworodo,12.65,-0.8333333,9110
flabeuville,49.463932,5.5374989999999995,9111
el cumbrero,37.023403,-1.9250450000000001,9112
urung pane,2.844529,98.751452,9113
lorag,31.601999999999997,96.302,9114
reha,3.0652778000000005,53.91583335,9115
qal`eh-ye pasveh,36.798,45.3299,9116
tamalamequito,9.056966000000001,-74.031049,9117
djeni,-8.3512,113.3769,9118
rovand,38.5933333,71.8466667,9119
sokhta shamali,31.884614000000003,66.466342,9120
bolshe-imennaya,58.560278000000004,59.8775,9121
songshuba,32.983121999999995,107.17695800000001,9122
andregeat,45.45,2.483333,9123
sitio vitorio zureck,-26.0292,-49.8653,9124
penariban,-7.248889,109.333056,9125
chitul,15.4,-90.416667,9126
mexene,-13.612777800000002,39.8522222,9127
cassis,5.377754275000001,12.10787195,9128
donja mocila,45.0751389,16.78166665,9129
wattenheim,49.6034725,8.2345835,9130
anggure,36.405,127.4909,9131
dougouni,13.583333333333334,-6.144444433333334,9132
morgaondo,43.306779999999996,-2.748359,9133
rychlawa,53.678509999999996,18.660724,9134
sciborzyce,50.294491,19.908904999999997,9135
laryushintsy,58.463889,49.3825,9136
heiyuguan,40.65,116.5,9137
los jenjibres,18.5833333,-70.1833333,9138
sinbodunae,37.9408333,126.3022222,9139
nakur,28.468955666666663,67.81419999999999,9140
jahan khan,30.559428000000004,73.177242,9141
hengnancun,22.508522,113.253322,9142
simandukut dua,2.5928,98.53,9143
pehekaha,9.228158,-5.561265000000001,9144
hanunchi,36.7912,126.4991,9145
rehamanabad,33.169868,71.629092,9146
burri el daraisa,15.6,32.5666667,9147
paspur,22.705278,88.005,9148
gouasa,13.083333300000001,-1.3666667,9149
atabaevo,55.2884,49.3558,9150
sugar loaf farms,37.235833299999996,-80.0280556,9151
kelany,40.316904,47.403248,9152
holicky,50.2896435,15.3008795,9153
dietratried,47.916667,10.25,9154
gulufa,8.383333,41.65,9155
duanjiawan,33.1973098,111.31608879999999,9156
shushud-e bala,33.102235,59.051572,9157
ferrantsmuhle,49.65,6.05,9158
sugar notch,41.19694439999999,-75.9286111,9159
nakushi,32.933333000000005,129.8,9160
raucourt-et-flaba,49.603369,4.957037000000001,9161
dubichyay,54.0166667,24.7333333,9162
varennes-les-macon,46.271367,4.801419,9163
nershevo,55.7625,42.8726,9164
ampasimadinika-manambolo,-18.4,49.15,9165
settwe,16.0630556,97.7491667,9166
phum prey lopeak,11.383333300000002,105.55,9167
liernia,43.025673,-2.266501,9168
ban bang sua rong,8.2,100.216667,9169
asong,17.059295175000003,63.854475324999996,9170
muhammad al qadim,33.9941667,44.186944399999994,9171
miclosanii mare,45.133333,25.25,9172
muban chunlamat winla,13.72325,100.745056,9173
vaalimaa,60.583332999999996,27.816667,9174
preyshiogalele,55.0833333,24.1,9175
quintanas-olmo,42.830901000000004,-3.9879010000000004,9176
butelka vizhna,49.04684,22.954787,9177
vanha-segesa,60.666667000000004,33.25,9178
bledokan,-8.316,112.56700000000001,9179
ban bang suat,7.5833330000000005,98.983333,9180
paruyepa,5.366666700000001,-62.7,9181
zhugangcun,28.039939,116.25668300000001,9182
matera los angeles,10.4183333,-67.0372222,9183
sanges,43.306413,-7.12989,9184
messaure,66.666667,20.35,9185
barri rharbi,34.9833333,37.1833333,9186
genkerhei,50.966667,5.45,9187
papishkya,55.0833333,22.8666667,9188
birch creek,45.2027778,-87.61111109999999,9189
myongsim,36.9,127.4,9190
gomins,44.805833299999996,-84.0513889,9191
salikumbi,-15.5333333,24.8333333,9192
safie,36.5833333,38.033333299999995,9193
suzany,54.9833333,25.5,9194
tjimandahan,-6.5849,105.7525,9195
muban haeppi phlet,13.636722,100.710222,9196
yaokoua,5.738027,-3.9532089999999998,9197
szkaradowko,51.583333,17.166667,9198
puerto de aguirre,20.808332999999998,-100.43055600000001,9199
kongmehseng,21.4833333,97.7333333,9200
barvaj,36.5923,49.0346,9201
santikhola,23.7,89.33333329999999,9202
hanusovce nad toplou,49.033333299999995,21.5,9203
parashah,32.583333,50.066666999999995,9204
adjire kouba kondji,6.55,1.45,9205
dandukai,34.615536,72.327817,9206
zaghanabad,38.4147,46.6709,9207
masibi,-9.940237566666667,12.104313433333333,9208
helenowo stare,52.976696999999994,20.99471,9209
jawmiq,36.716666700000005,38.225,9210
banjar songlayung,-8.4577,115.3093,9211
prezhde,43.0166667,27.25,9212
ge town,6.4533333,-8.998055599999999,9213
qiaobeixiang,27.209783,116.54418799999999,9214
pereygi,55.4166667,23.1166667,9215
okuri,5.45,8.85,9216
wanerping,34.965909,104.644736,9217
mo pequena,39.913022999999995,-8.192098,9218
shazhoushang,27.017027000000002,117.59508999999998,9219
hongnaeri,34.916667,127.5,9220
mlckov,49.473063,14.417378,9221
rancho colonia la progresista sonorsense,30.783333000000002,-112.983333,9222
mahall' e stenit,42.0552778,19.6283333,9223
erlonghe,49.333333,128.7,9224
(( luste )),56.7,23.35,9225
csokakomajor,47.233333,16.783333,9226
thien linh,19.375,105.6833335,9227
ouata el khane,35.6666667,36.033333299999995,9228
tarhlifet,32.256865000000005,-3.8720160000000003,9229
nukhayl mashan,25.1,44.633333,9230
vaike ropsu,59.55,28.1,9231
torrenueva,37.6725145,-3.42646,9232
azbizan,35.3029,49.8965,9233
nal bast,27.216666999999998,61.36666700000001,9234
lahe du pouhon,50.383333,5.616667,9235
lagunas ciudad,-4.8,-79.83333329999999,9236
yazdeh rud,36.2832,49.6207,9237
al haysan,13.7,43.716666700000005,9238
bolshe-kureynoye,54.915556,66.95277800000001,9239
rancho comas altas,24.266667,-98.533333,9240
ormelle,45.779444,12.415833000000001,9241
birch hill mobile home park,44.8469444,-68.8016667,9242
wierzchlas,51.827012249999996,19.349261000000002,9243
xaixe,-22.215277800000003,31.5441667,9244
nonamerah,-6.264722,107.083611,9245
murski petrovci,46.6661111,16.055555599999998,9246
richmond hill,25.54901519090909,-60.68111108181818,9247
kongnaedong,37.4042,127.57411110000001,9248
morghabi,32.495783,66.94426899999999,9249
jagbewema,7.7294444,-11.7627778,9250
alincali,40.766667,46.4,9251
jaiwulo,7.362222200000001,-11.4194444,9252
bershi,41.538888899999996,20.0858333,9253
villasoto,42.666667,-7.4166669999999995,9254
station hill,13.1,-59.6,9255
waitongkeng,30.015928000000002,119.04443500000001,9256
zhuhengshan,23.639167,117.27416699999999,9257
korrnes,63.13333299999999,8.216667,9258
kongnandong,35.766667,128.883333,9259
messelse,15.483333300000002,-10.35,9260
sitio zemundo rubresk,-25.815506,-49.808858,9261
furuyatani,33.8,135.383333,9262
hejan-e bolandi,35.236087,69.187494,9263
yapura,-4.5166667,-71.7333333,9264
penawang,-0.766667,115.86666699999999,9265
seytbabino,54.086866,56.695176000000004,9266
lianunu,-8.7819,121.9198,9267
ulyaty,51.533333,105.91666699999999,9268
cassodorico,11.016666699999998,-14.9666667,9269
jawornica,51.40804800000001,18.188351,9270
eurella,-26.583333000000003,148.25,9271
puerto de guimar,28.294614000000003,-16.376418,9272
goram boto,9.766667,9.233333,9273
mobulu,-3.66666685,17.8,9274
kustovskiy,48.416667,43.083333,9275
bayan tolgoi,39.1075,107.53916699999999,9276
hagansgate cross roads,52.2527778,-6.9005556,9277
nkolngi,3.4833333,11.683333300000001,9278
taskert,32.785393,-5.485193,9279
haususu,-9.486944,124.57666699999999,9280
medang landeuh,-7.1721,108.1986,9281
los lamederos,18.8833333,-71.7166667,9282
jaworniza,41.3666667,23.05,9283
xalatala,41.723516,46.284121999999996,9284
straimont,49.8,5.366667,9285
voskovina,43.5875,19.280278,9286
barvat,29.0663,58.4046,9287
taskesti,40.573333,31.073889,9288
pazanan-e do,30.325,50.2671,9289
cingenang,-7.3893,108.3193,9290
kalbashnitsa,58.35,34.433333000000005,9291
tall kubaybah,36.9147222,41.3813889,9292
ediene,5.0222169999999995,7.851917,9293
scholefield,18.0,-77.7,9294
kotalma,36.398441999999996,52.44295,9295
grigorishki,55.333333350000004,23.45833335,9296
zanjic,42.399444,18.581111,9297
playa,19.5117218,-58.85589546153845,9298
apdaloglu,39.364603,37.530254,9299
oberkarla,46.783333,15.9,9300
ban takriak,7.816306,100.2625,9301
banjar subamiaambalambal,-8.5025,115.1262,9302
sanpaochu,23.115833300000002,120.26944440000001,9303
wiesau,50.607620499999996,13.8770875,9304
ambalavelo,-17.71666665,47.75833335,9305
lhota pod dzbanem,50.217677,13.732168,9306
sa'dii sherozy,38.091666700000005,68.8575,9307
leirosa,41.714400499999996,-7.7647675,9308
pailouchieh,30.35,117.3,9309
karangwinaya,-6.2852,106.1168,9310
xiaogahatun,45.645428,126.916045,9311
ban thali,19.543332999999997,101.918611,9312
metelik,36.442221999999994,36.508333,9313
las aldehuelas,41.994701,-2.3649869999999997,9314
dietwiller,47.692595000000004,7.402225,9315
sudovka,49.393268,34.302448,9316
strajinice,43.3,19.988889,9317
rauhfels,48.516667,8.366667,9318
patirs,45.983333,21.85,9319
bin bashir,36.570555999999996,8.8575,9320
boengbang,-7.1435,107.9357,9321
muban nong khaem,13.687779999999998,100.34358,9322
ban phakbong,19.981667,102.716111,9323
obato,38.683333000000005,139.633333,9324
malealea,-29.85,27.566666700000003,9325
hopfenweiler,47.933333000000005,9.766667,9326
trebotovice,48.958695,14.558631,9327
staryy kovylyay,54.63156,43.50132,9328
los lechosos,15.075,-69.28333330000001,9329
dahan-e dar-e bughah,34.441666999999995,68.523611,9330
euroa,-36.75555,145.570755,9331
haferfeld,51.7,11.133333,9332
meyami,36.410919,55.650181999999994,9333
ammoudharion,35.283333299999995,24.1833333,9334
l'autre bord d'l'eau,18.75,-72.8833333,9335
verkhniy chiryurt,43.151009,46.857508,9336
khoussiah,35.753611,10.350278,9337
kampung bendang sega,5.976,101.954,9338
weliwita pahalagama,7.3166667,80.5,9339
santaika,54.3833333,23.8,9340
malvines,56.33027779999999,24.5433333,9341
shavely,54.0166667,25.8333333,9342
thanban,16.9694444,97.41722220000001,9343
dar oulad el haj bou chaib,33.209322,-7.583542,9344
yazihuyuk koyu,38.344035999999996,34.639665,9345
suquash,50.633333,-127.25,9346
puerto de los pastores,24.783333,-100.033333,9347
euroley,-34.716667,146.35,9348
